57542	因为有一堆事情得做，我感到绝望。	因為有一堆事情得做，我感到絕望。	yīnwèi yǒu yīduī shìqing de zuò ， wǒ gǎndào juéwàng 。	Because there are a bunch of things that have to do, I feel despair.
57543	我不想念他们。	我不想念他們。	wǒ bù xiǎngniàn tāmen 。	I do not miss them.
57544	我宁愿当他的荡妇也不要当你的老婆。	我寧願當他的蕩婦也不要當你的老婆。	wǒ nìngyuàn dāngtuò de dàngfù yě bùyào dāngnǐ de lǎopó 。	I'd rather be his whore do not treat your wife.
57545	难讲喔。	難講喔。	nánjiǎng wo 。	Hard to say Oh.
57546	汤姆住在我的附近。	湯姆住在我的附近。	tāngmǔ zhù zài wǒ de fùjìn 。	Tom lives near me.
57547	他在藏甚么？	他在藏甚麼？	tā zài zàng shénme ？	What is he hiding?
57548	他在学习英语。	他在學習英語。	tā zài xuéxí yīngyǔ 。	He is studying English.
57549	汤姆希望我加入他的团队。	湯姆希望我加入他的團隊。	tāngmǔ xīwàng wǒ jiārù tā de tuánduì 。	Tom wanted me to join his team.
57550	他们曾需要工作和教育。	他們曾需要工作和教育。	tāmen zēng xūyào gōngzuò hé jiàoyù 。	They had need to work and education.
57551	谁付了你的教育费？	誰付瞭你的教育費？	shuí fù le nǐ de jiàoyùfèi ？	Who paid for your education expenses?
57552	我的手机充电器坏了。	我的手機充電器壞瞭。	wǒ de shǒujī chōngdiànqì huài le 。	My cell phone charger is broken.
57553	我的手机充电器掉了。	我的手機充電器掉瞭。	wǒ de shǒujī chōngdiànqì diào le 。	My phone charger off.
57554	去店里！	去店裏！	qù diànlǐ ！	Go to the store!
57555	我在找一家店。	我在找一傢店。	wǒ zài zhǎo yījiā diàn 。	I'm looking for a shop.
57556	这个商店卖陶器。	這個商店賣陶器。	zhège shāngdiàn mài táoqì 。	The shop sells pottery.
57557	汤姆几乎走不动。	湯姆幾乎走不動。	tāngmǔ jīhū zǒubudòng 。	Tom hardly walk.
57558	你怎么猜的？	你怎麼猜的？	nǐ zěnme cāi de ？	How do you guess?
57559	他们只能听。	他們隻能聽。	tāmen zhǐnéng tīng 。	They only listen.
57560	哪个包是你的？	哪個包是你的？	nǎge bāoshì nǐ de ？	Which bag are you?
57561	那你姐姐呢？	那你姐姐呢？	nà nǐ jiějie ní ？	That your sister do?
57562	安没有姐妹。	安沒有姐妹。	ān méiyǒu jiěmèi 。	Ann no sisters.
57563	汤姆喜欢芝士。	湯姆喜歡芝士。	tāngmǔ xǐhuan zhīshì 。	Tom likes cheese.
57564	我吃芝士。	我吃芝士。	wǒ chī zhīshì 。	I eat cheese.
57565	这有一股芝士的味道。	這有一股芝士的味道。	zhèyǒu yīgǔ zhīshì de wèidao 。	This smell of cheese.
57566	你觉得他说的是实话吗?	你覺得他說的是實話嗎?	nǐ juéde tā shuō de shì shíhuà mǎ ?	Do you think he was telling the truth?
57567	然后我又更加紧张。	然後我又更加緊張。	ránhòu wǒ yòu gèngjiā jǐnzhāng 。	Then I was even more nervous.
57568	这个队排很长所以你要去拿号码牌。	這個隊排很長所以你要去拿號碼牌。	zhège duìpái hěnzhǎng suǒyǐ nǐ yào qù ná hàomǎpái 。	The team ranked very long so you have to get a number plate.
57569	我很高兴你又继续下去。	我很高興你又繼續下去。	wǒ hěn gāoxìng nǐ yòu jìxùxiàqù 。	I'm glad you went down.
57570	这跟正确答案差地远呢。	這跟正確答案差地遠呢。	zhègēn zhèngquè dáàn chādì yuǎn ní 。	This is poles apart with the right answer yet.
57571	他们要保护住在这国家里的人。	他們要保護住在這國傢裡的人。	tāmen yào bǎohù zhù zài zhè guójiā lǐde rén 。	They want to protect people living in this country of.
57572	你很了解嘛!	你很瞭解嘛!	nǐ hěn liǎojiě ma !	You know much about it!
57573	这花多久时间去计划?	這花多久時間去計劃?	zhèhuā duōjiǔ shíjiān qù jìhuà ?	It took long time to plan?
57574	这要看你怎么数。	這要看你怎麼數。	zhèyào kàn nǐ zěnme shù 。	It depends on how you count.
57575	有人已经订了下礼拜五桌了。	有人已經訂瞭下禮拜五桌瞭。	yǒurén yǐjīng dìng le xià lǐbàiwǔ zhuō le 。	Someone has already booked the table the next Friday.
57576	根本没办法用这本书。	根本沒辦法用這本書。	gēnběn méi bànfǎ yòng zhèběn shū 。	Simply no way to use this book.
57577	我们要不要去买那个?	我們要不要去買那個?	wǒmen yào bùyào qù mǎi nàgè ?	We do not want to buy that?
57578	我在跟谁说话?	我在跟誰說話?	wǒ zài gēn shuí shuōhuà ?	I'm talking to?
57579	这只是场意外!	這隻是場意外!	zhè zhǐshì chǎng yìwài !	This is just an accident!
57580	为什么我们进度这么落后?	為什麼我們進度這麼落後?	wéi shénme wǒmen jìndù zhème luòhòu ?	Why are we so behind schedule?
57581	我有很长一段时间没戴领带了。	我有很長一段時間沒戴領帶瞭。	wǒ yǒu hěnzhǎng yīduànshíjiān mòdài lǐngdài le 。	I have for a long time did not wear a tie.
57582	有什么事我可以做吗？	有什麼事我可以做嗎？	yǒu shénme shì wǒ kěyǐ zuò mǎ ？	There anything I can do for you?
57583	有一个叫米勒的想见你。	有一個叫米勒的想見你。	yǒu yīgè jiào mǐlēi de xiǎngjiàn nǐ 。	A man named Miller wants to see you.
57584	我的电脑好诡异。	我的電腦好詭異。	wǒ de diànnǎo hào guǐyì 。	My computer good weird.
57585	汤姆在电影院睡着了。	湯姆在電影院睡著瞭。	tāngmǔ zài diànyǐngyuàn shuìzháo le 。	Tom asleep in the cinema.
57586	在巴士里，我总是坐在前面。	在巴士裡，我總是坐在前麵。	zài bāshì lǐ ， wǒ zǒngshì zuòzài qiánmiàn 。	In the bus, I always sit in the front.
57587	汤姆的护照过期了。	湯姆的護照過期瞭。	tāngmǔ de hùzhào guòqī le 。	Tom's passport expired.
57588	我已经告诉汤姆他不能去玛丽的聚会了。	我已經告訴湯姆他不能去瑪麗的聚會瞭。	wǒ yǐjīng gàosu tāngmǔ tā bùnéng qù mǎlì de jùhuì le 。	I told Tom that he could not go to Mary's party.
57589	汤姆不在这里工作。	湯姆不在這裡工作。	tāngmǔ bùzài zhèlǐ gōngzuò 。	Tom does not work here.
57590	我不好奇。	我不好奇。	wǒ bù hàoqí 。	I'm not curious.
57591	把箱子放下。	把箱子放下。	bǎ xiāngzi fàngxià 。	Put the box down.
57592	情况比我想的还坏。	情況比我想的還壞。	qíngkuàng bǐ wǒ xiǎng de háihuài 。	The situation is worse than I thought.
57593	告诉汤姆我需要借他的车。	告訴湯姆我需要藉他的車。	gàosu tāngmǔ wǒ xūyào jiè tā dechē 。	Tell Tom I need to borrow his car.
57594	他会选哪个？	他會選哪個？	tuòhuìxuǎn nǎge ？	He would you choose?
57595	我会在星期一给你打电话。	我會在星期一給你打電話。	wǒhuì zài xīngqīyī gěinǐ dǎdiànhuà 。	I'll call you Monday.
57596	我无家可回。	我無傢可迴。	wǒwújiā kěhuí 。	I have no home to return.
57597	我们要等等看会发生甚么。	我們要等等看會發生甚麼。	wǒmen yào děngděng kànhuì fāshēng shénme 。	We have to wait and see what happens.
57598	请问你能借给我三十美圆吗？	請問你能藉給我三十美圓嗎？	qǐngwèn nǐ néng jiègěi wǒ sānshí měiyuán mǎ ？	Will you lend me thirty dollars do?
57599	汤姆上週末在波士顿。	湯姆上週末在波士頓。	tāngmǔ shàngzhōumò zài bōshìdùn 。	Tom last weekend in Boston.
57600	你能告诉我汤姆在哪里吗？	你能告訴我湯姆在哪裡嗎？	nǐ néng gàosu wǒ tāngmǔ zài nǎlǐ mǎ ？	Can you tell me where Tom is?
57601	你能帮我找到我的狗吗？	你能幫我找到我的狗嗎？	nǐ néng bāng wǒ zhǎodào wǒ de gǒu mǎ ？	Can you help me find my dog?
57602	我要去沙滩，你呢？	我要去沙灘，你呢？	wǒyào qù shātān ， nǐ ní ？	I'm going to the beach, How about you?
57603	他今天见他们了吗？	他今天見他們瞭嗎？	tā jīntiān jiàn tāmen le mǎ ？	He saw them today?
57604	你告诉汤姆你的问题了吗？	你告訴湯姆你的問題瞭嗎？	nǐ gàosu tāngmǔ nǐ de wèntí le mǎ ？	Tom tell you your problem?
57605	我喜欢车。	我喜歡車。	wǒ xǐhuan chē 。	I like cars.
57606	我们还是有点疑惑。	我們還是有點疑惑。	wǒmen háishi yǒudiǎn yíhuò 。	We are still a little confused.
57607	到晚上了。	到晚上瞭。	dào wǎnshàng le 。	To night.
57608	你知道谁杀了他们吗？	你知道誰殺瞭他們嗎？	nǐ zhīdào shuí shā le tāmen mǎ ？	Do you know who killed them?
57609	我建议我们去个更安全的地方。	我建議我們去個更安全的地方。	wǒ jiànyì wǒmen qù ge gēng ānquán de dìfāng 。	I suggested we go to a safer place.
57610	擦擦你的眼睛。	擦擦你的眼睛。	cācā nǐ de yǎnjīng 。	Wipe your eyes.
57611	我准备回家了。	我準備迴傢瞭。	wǒ zhǔnbèi huíjiā le 。	I'm ready to go home.
57612	汤姆有很重要的事要告诉玛丽。	湯姆有很重要的事要告訴瑪麗。	tāngmǔ yǒu hěn zhòngyào de shìyào gàosu mǎlì 。	Tom has something very important to tell Mary.
57613	那为甚么不好？	那為甚麼不好？	nàwèi shénme bùhǎo ？	Why not?
57614	你想死在这里吗？	你想死在這裡嗎？	nǐ xiǎng sǐ zài zhèlǐ mǎ ？	You want to die here?
57615	我们现在都该早点睡。	我們現在都該早點睡。	wǒmen xiànzài dōu gāi zǎodiǎn shuì 。	We should all go to bed early now.
57616	今天有给我的邮件吗？	今天有給我的郵件嗎？	jīntiān yǒugěi wǒ de yóujiàn mǎ ？	Today to mail for me?
57617	汤姆告诉我他住在哪里。	湯姆告訴我他住在哪裡。	tāngmǔ gàosu wǒ tā zhù zài nǎlǐ 。	Tom told me where he lives.
57618	汤姆找他的钢笔。	湯姆找他的鋼筆。	tāngmǔ zhǎo tā de gāngbǐ 。	Tom find his pen.
57619	我现在不能告诉你。	我現在不能告訴你。	wǒ xiànzài bùnéng gàosu nǐ 。	I can not tell you.
57620	我来这里帮你。	我來這裡幫你。	wǒlái zhèlǐ bāng nǐ 。	I'm here to help you.
57621	汤姆输入密码。	湯姆輸入密碼。	tāngmǔ shūrù mìmǎ 。	Tom password.
57622	你计划卖甚么？	你計劃賣甚麼？	nǐ jìhuà mài shénme ？	What do you plan to sell?
57623	没人叫你小偷。	沒人叫你小偷。	mòrén jiào nǐ xiǎotōu 。	Nobody called you a thief.
57624	汤姆打网球吗？	湯姆打網球嗎？	tāngmǔ dǎwǎngqiú mǎ ？	Tom play tennis?
57625	事故发生。	事故發生。	shìgù fāshēng 。	Accidents.
57626	用筷子吃饭难吗？	用筷子吃飯難嗎？	yòng kuàizi chīfàn nán mǎ ？	It is difficult to eat with chopsticks?
57627	你喜欢哪个足球队？	你喜歡哪個足球隊？	nǐ xǐhuan nǎge zúqiúduì ？	Which football team do you like?
57628	让我们扔硬币决定吧。	讓我們扔硬幣決定吧。	ràng wǒmen rēng yìngbì juédìng ba 。	Let's throw a coin to decide it.
57629	如果你高兴，我就高兴。	如果你高興，我就高興。	rúguǒ nǐ gāoxìng ， wǒ jiù gāoxìng 。	If you're happy, I'm happy.
57630	我有个字典。	我有個字典。	wǒ yǒu ge zìdiǎn 。	I have a dictionary.
57631	我有一个字典。	我有一個字典。	wǒ yǒu yīgè zìdiǎn 。	I have a dictionary.
57632	你不能待在床上。	你不能待在床上。	nǐ bùnéng dài zài chuángshàng 。	You can not stay in bed.
57633	玛丽生气时总会大叫。	瑪麗生氣時總會大叫。	mǎlì shēngqì shí zǒnghuì dàjiào 。	Mary always shouts when angry.
57634	汤姆会接受。	湯姆會接受。	tāngmǔ huì jiēshòu 。	Tom will accept.
57635	我在问你的选择是甚么。	我在問你的選擇是甚麼。	wǒzàiwèn nǐ de xuǎnzé shì shénme 。	I'm asking what you choose Yes.
57636	我想再要一杯咖啡。	我想再要一杯咖啡。	wǒ xiǎng zài yào yībēi kāfēi 。	I'd like another cup of coffee.
57637	汤姆打断了我们的谈话。	湯姆打斷瞭我們的談話。	tāngmǔ dǎduàn le wǒmen de tánhuà 。	Tom interrupted our conversation.
57638	汤姆走了出去。	湯姆走瞭齣去。	tāngmǔ zǒu le chūqù 。	Tom went out.
57639	我们现在能回去吗？	我們現在能迴去嗎？	wǒmen xiànzài néng huíqu mǎ ？	We can now go back?
57640	你最怕遇到哪种动物?	你最怕遇到哪種動物?	nǐ zuìpà yùdào nǎzhǒng dòngwù ?	What kind of animal you are most afraid of encounter?
57641	请把下面的句子翻译一下。	請把下麵的句子翻譯一下。	qǐng bǎ xiàmiàn de jùzi fānyì yīxià 。	Please translate the following sentences.
57642	您寄航空还是海运？	您寄航空還是海運？	nín jì hángkōng háishi hǎiyùn ？	You send it by air or by sea?
57643	我给你写下了地址。	我給你寫下瞭地址。	wǒgěi nǐ xiěxià le dìzhǐ 。	I'll give you an address to write.
57644	我们可能是最先到那里的。	我們可能是最先到那裡的。	wǒmen kěnéng shì zuìxiān dào nàli de 。	We may be the first to get there.
57645	我们要下决心了。	我們要下決心瞭。	wǒmen yào xiàjuéxīn le 。	We must be determined to a.
57646	汤姆身上发生的事也可能发生到你身上。	湯姆身上發生的事也可能發生到你身上。	tāngmǔ shēnshang fāshēng de shì yě kěnéng fāshēng dào nǐ shēnshang 。	Tom what happened to him could happen to you.
57647	我们可能需要一些。	我們可能需要一些。	wǒmen kěnéng xūyào yīxiē 。	We may need some.
57648	请告诉我一切都好。	請告訴我一切都好。	qǐng gàosu wǒ yīqiè dōu hào 。	Please tell me everything is fine.
57649	我其实没那么说。	我其實沒那麼說。	wǒ qíshí méi nàme shuō 。	Actually, I did not say that.
57650	我不知道穿甚么好。	我不知道穿甚麼好。	wǒ bù zhīdào chuān shénme hào 。	I do not know what to wear better.
57651	我相信我能再见到你。	我相信我能再見到你。	wǒ xiāngxìn wǒnéng zài jiàndào nǐ 。	I believe I see you again.
57652	整天坐着对你不好。	整天坐著對你不好。	zhěngtiān zuòzháo duì nǐ bùhǎo 。	Sitting all day is not good for you.
57653	汤姆告诉我他不想跟我们走。	湯姆告訴我他不想跟我們走。	tāngmǔ gàosu wǒ tā bùxiǎng gēn wǒmen zǒu 。	Tom told me he did not want to come with us.
57654	这些鞋不合我的脚。	這些鞋不閤我的腳。	zhèxiē xié bùhé wǒ de jiǎo 。	These shoes are not to my feet.
57655	其实还蛮像的耶。	其實還蠻像的耶。	qíshí háimán xiàng de ye 。	In fact, quite like yeah.
57656	我有一个挺蠢的问题。	我有一個挺蠢的問題。	wǒ yǒu yīgè tǐngchǔn de wèntí 。	I have a very stupid question.
57657	请你给我看一张你的照片。	請你給我看一張你的照片。	qǐng nǐ gěi wǒ kàn yīzhāng nǐ de zhàopiàn 。	Please give me a look at your photos.
57658	汤姆每天都会吃一粒含有维他命和矿物质的药片。	湯姆每天都會吃一粒含有維他命和礦物質的藥片。	tāngmǔ měitiān dōu huì chī yīlì hányǒu wéitāmìng hé kuàngwùzhì de yàopiàn 。	Tom will eat a tablet containing vitamins and minerals.
57659	我明天得早起。	我明天得早起。	wǒ míngtiān de zǎoqǐ 。	I have to get up early tomorrow.
57660	别害羞	別害羞	bié hàixiū	Do not be shy
57661	汤姆不知道该怎么感谢玛丽。	湯姆不知道該怎麼感謝瑪麗。	tāngmǔ bù zhīdào gāi zěnme gǎnxiè mǎlì 。	Tom does not know how to thank Mary.
